"","logFC","logCPM","F","PValue","FDR"
"ZBTB32",1.42076901565681,1.83309523803196,9.58501517481041,0.00421391455538091,0.025847079212249
"DLX3",3.55803269934965,0.631143874933319,9.58493305865337,0.00421405702049817,0.025847079212249
"FKBP9P1",3.48258204727677,0.505109610392282,9.58378719594111,0.00421604554501083,0.025847079212249
"ABLIM2",2.08601726502262,2.13771435574306,9.5835858531902,0.00421639505878037,0.025847079212249
"GYPB",-1.45979375544239,5.09153548759016,9.58321546840688,0.00421703809668146,0.025847079212249
"SHISA4",-1.48789085492876,3.00227110029582,9.58173738899195,0.00421960529546885,0.0258563273071481
"ASIC3",1.95341012740737,1.60012072387366,9.57945006723707,0.00422358134878069,0.0258742015877786
"DYDC1",3.29731082619363,-1.00827542363936,9.57758944892533,0.00422681864428491,0.0258875423160002
"FKBP15",-0.816784403311465,6.1389835833775,9.57648593984543,0.00422873990764753,0.0258928182164754
"BDP1",-0.811053927938331,6.70695438311705,9.5751938387869,0.00423099071635276,0.0259001087925869
"LINC00511",2.71719772836412,0.505446490503372,9.574446641908,0.00423229290496705,0.0259015901706538
"COX6B2",2.65330412911614,0.368345873080142,9.57326592974534,0.00423435149037376,0.0259076987882097
"PAUPAR",3.31564791334795,-0.507158048598516,9.57231873386795,0.00423600371829853,0.0259113186884706
"FAM19A4",3.37865422006604,-0.0641769381719278,9.57090651039483,0.00423846840228137,0.0259199052656161
"POTEM",3.33357812503139,-0.234257066743609,9.57015453646878,0.00423978141646998,0.0259214463928374
"CUTC",-0.822909866824871,3.10817039310957,9.56914073327518,0.00424155230278233,0.0259257854163811
"INTS6",-0.808888475869079,5.61689321126378,9.56783643924101,0.00424383178509979,0.0259320653947129
"PHKG1",1.02638745731336,2.61938104762482,9.56733836144152,0.00424470261198711,0.0259320653947129
"RUNDC3A_AS1",1.48803537939838,2.3262020783338,9.566225807211,0.00424664847055383,0.0259374671960251
"LOC101928222",3.29670759327997,-0.57278370958282,9.5634499266604,0.00425150768591202,0.025955674408479
"ADIPOR1",-1.83101383556116,10.8939173631493,9.56330914440073,0.00425175428687868,0.025955674408479
"OR2T1",3.24065369508612,-0.949235740919406,9.56226719563682,0.00425357989418522,0.0259591540903572
"SLC17A9",1.08431540496183,2.64337477107044,9.56177111002635,0.00425444938716345,0.0259591540903572
"PCDHGA2",3.22923764790077,-0.231059837830111,9.56104213450226,0.0042557274159691,0.0259604685392112
"METTL1",1.5803176154128,1.25994993611391,9.56023652744643,0.00425714027581436,0.0259626046126861
"DZIP1L",2.25953931609169,1.41796525470291,9.55882525952979,0.00425961655315876,0.0259712233616725
"KIAA1656",1.88556305336157,2.09796854131223,9.55812794414386,0.00426084066923592,0.0259722051871514
"LEMD1_AS1",3.49103371823505,0.338875311802286,9.55716504373292,0.00426253163570409,0.0259760315270359
"PLCH2",1.11025633226002,3.74061225430703,9.5539414365202,0.00426819794061899,0.0259994813470951
"LINC01484",3.49435280482665,-0.215118686639407,9.55376515734978,0.00426850803009285,0.0259994813470951
"SNRK",-1.15819687900971,6.05069004372001,9.55071049787549,0.00427388528736776,0.026014840617356
"MIR548S",2.36139843744727,-1.20882305105371,9.55004577051616,0.0042750564053911,0.026014840617356
"TIPRL",-0.784603291945705,4.01889993717503,9.54987480560336,0.00427535766769508,0.026014840617356
"LRRTM1",3.36688853219635,-0.316527545692108,9.54942432261241,0.00427615158672268,0.026014840617356
"SFTA3",3.24538870803402,-0.859053079181248,9.54930959244486,0.00427635380947574,0.026014840617356
"ADIPOQ_AS1",3.36190128912281,0.269894417698787,9.54700558182981,0.00428041703055957,0.0260207604599944
"ANO2",1.81833598045372,1.8276125675265,9.54516243317539,0.0042836705007245,0.0260207604599944
"PTPRN",2.12632563862714,2.07251688765921,9.54461274041133,0.00428464131815421,0.0260207604599944
"ACBD5",-0.601809046091939,4.29238077005627,9.54427447313331,0.00428523885307492,0.0260207604599944
"TLE6",2.92397735527679,1.23939244680502,9.54400927151721,0.00428570738344998,0.0260207604599944
"TMEM181",-0.66083923134798,5.31776901400269,9.54399104393333,0.00428573958806149,0.0260207604599944
"SGMS1",-0.838320067084418,5.88492111827366,9.54242677479914,0.0042885043216325,0.0260207604599944
"SNAPIN",-0.947649972404441,2.78069668946052,9.54202386583107,0.00428921674595213,0.0260207604599944
"DBET",3.28500358747479,-1.07800373007363,9.54182796664467,0.00428956318135859,0.0260207604599944
"AKAP14",2.43723511332627,0.194791371135068,9.54182684895014,0.00428956515801779,0.0260207604599944
"SNX22",-0.631568500259724,3.4764580553784,9.54154338341579,0.00429006650270654,0.0260207604599944
"LINC01429",3.40144690733377,0.254136008939127,9.54082799808052,0.00429133203336327,0.0260207604599944
"C11orf72",3.32098288793744,0.650876925484833,9.54063123510502,0.00429168018153768,0.0260207604599944
"STK4_AS1",2.75477897914633,0.104516814208966,9.53997425003489,0.00429284285753985,0.0260207604599944
"POU6F1",1.0881234484821,2.95228674382465,9.5397142977577,0.00429330299268296,0.0260207604599944
"SCGB1D4",3.27687226246417,-1.11559576637112,9.5386293958194,0.00429522392549569,0.0260259463600658
"JADE3",1.34004430080602,1.76482271631127,9.53788745026426,0.00429653815192414,0.026027454398626
"SETD3",-0.959602846916509,6.02296592838163,9.53671063581784,0.00429862356220103,0.0260317278398411
"LOC101928437",3.21393563737708,-0.0185987455338854,9.53628694711184,0.00429937464016041,0.0260317278398411
"CLIC5",1.23315877637263,2.37547239280925,9.53381531971812,0.00430375894624116,0.0260447661138811
"SS18",-0.818800570141899,5.29657732449228,9.53351420071402,0.00430429341692977,0.0260447661138811
"DSG2_AS1",3.45037313438489,0.0328446283444988,9.5332704069044,0.00430472619081707,0.0260447661138811
